2025-04-25 00:22:45,733 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/penrose/HL-cli/.venv/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf/cmmi10.ttf', name='cmmi10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-25 00:22:45,733 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/penrose/HL-cli/.venv/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralItalic.ttf', name='STIXGeneral', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-04-25 00:22:45,733 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/penrose/HL-cli/.venv/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf/cmex10.ttf', name='cmex10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-25 00:22:45,733 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/penrose/HL-cli/.venv/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizTwoSymReg.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-25 00:22:45,733 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/penrose/HL-cli/.venv/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFourSymReg.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-25 00:22:45,733 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/penrose/HL-cli/.venv/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf/cmss10.ttf', name='cmss10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-25 00:22:45,733 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/penrose/HL-cli/.venv/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFiveSymReg.ttf', name='STIXSizeFiveSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-25 00:22:45,733 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/penrose/HL-cli/.venv/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans-Bold.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 0.33499999999999996
2025-04-25 00:22:45,733 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/penrose/HL-cli/.venv/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralBol.ttf', name='STIXGeneral', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-04-25 00:22:45,733 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/Users/penrose/HL-cli/.venv/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizThreeSymBol.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
